T_C,T_K,P_Pa,h_liq_Jkg,h_vap_Jkg,s_liq_JkgK,s_vap_JkgK
-33.47222222222222,239.67777777777775,8567.277912729862,161369.8183160089,380466.24725018843,849.3120699972538,1763.441160168138
-31.666666666666664,241.48333333333332,9543.31754760239,163413.55666930357,381689.45475470135,857.8042128317786,1761.7005400540747
-29.861111111111107,243.28888888888886,10610.066208322705,165461.74286229964,382916.5447228673,866.2511692257287,1760.0642934242642
-28.055555555555557,245.09444444444443,11773.896113727116,167514.39446226362,384147.3243450868,874.6536589452179,1758.5289763717917
-26.25,246.89999999999998,13041.460555444004,169571.52907382027,385381.6006167455,883.0123850538711,1757.0912491402416
-24.444444444444443,248.70555555555552,14419.6961536111,171633.16447130736,386619.18054122356,891.328034914678,1755.7478730227697
-22.638888888888886,250.5111111111111,15915.824694013145,173699.31872516163,387859.8713265642,899.6012811324872,1754.4957073777762
-20.833333333333336,252.31666666666663,17537.35455095179,175770.0103225686,389103.48057442816,907.8327824406426,1753.3317067494838
-19.02777777777778,254.1222222222222,19292.08170197583,177845.25828262806,390349.81646004436,916.0231845351132,1752.252918082729
-17.22222222222222,255.92777777777775,21188.090342309006,179925.08226628287,391598.68790196144,924.173120859388,1751.256478022261
-15.416666666666664,257.7333333333333,23233.753108416022,182009.50268134422,392849.9047204984,932.2832133433164,1750.3396102877841
-13.611111111111107,259.5388888888889,25437.730921636467,184098.54078287608,394103.2777839008,940.3540730990101,1749.4996231168748
-11.805555555555557,261.34444444444443,27808.972464198352,186192.21876928938,395358.61914130306,948.3863010767577,1748.7339067687444
-10.0,263.15,30356.713301192976,188290.55987447547,396615.74214170786,956.3804886838628,1748.0399310826167
-8.194444444444443,264.9555555555555,33090.4746632495,190393.58845630413,397874.46153829177,964.3372183691753,1747.4152430852246
-6.388888888888886,266.76111111111106,36020.0619057043,192501.33008185515,399134.5935774469,972.2570641759879,1746.8574646426252
-4.583333333333329,268.56666666666666,39155.56266100543,194613.81160973845,400395.956072067,980.1405922658656,1746.3642901521569
-2.7777777777777715,270.3722222222222,42507.34470193802,196731.06126985495,401658.36845867365,987.9883614158684,1745.9334842709322
-0.9722222222222143,272.17777777777775,46086.05353400845,198853.10874097937,402921.65183807083,995.8009234915572,1745.562879677802
0.8333333333333286,273.9833333333333,49902.60973597256,200979.9852265284,404185.6289992913,1003.5788238979974,1745.2503748661707
2.6388888888888857,275.7888888888889,53968.2060680659,203111.72352889183,405450.12442667654,1011.322602010987,1744.993931965484
4.444444444444443,277.59444444444443,58294.30436796535,205248.3581227107,406714.964289998,1019.0327915905377,1744.7915745895518
6.25,279.4,62892.632254918026,207389.9252274665,407979.9764175836,1026.7099211786458,1744.6413857102052
8.055555555555557,281.2055555555555,67775.17966279006,209536.46287979133,409244.9902524726,1034.3545144832271,1744.5415055550548
9.861111111111114,283.01111111111106,72954.19522304484,211688.01100586486,410509.83679165645,1041.9670907500665,1744.490129528333
11.666666666666671,284.81666666666666,78442.18251884528,213844.6114943038,411774.3485085088,1049.5481651245505,1744.4855061540018
13.472222222222229,286.6222222222222,84251.8962315996,216006.3082699303,413038.3592585256,1057.0982490048732,1744.5259350404444
15.277777777777786,288.42777777777775,90396.33820134403,218173.14736883162,414301.70416852366,1064.6178503883623,1744.6097648661755
17.08333333333333,290.2333333333333,96888.75342236926,220345.17701511265,415564.21950945025,1072.107474212501,1744.735391386055
18.888888888888886,292.0388888888889,103742.62599547653,222522.44769975933,416825.74255296437,1079.5676226922092,1744.9012554575734
20.694444444444443,293.84444444444443,110971.6750581778,224705.01226204017,418086.1114119386,1086.9987956548687,1745.105841086724
22.5,295.65,118589.8507140566,226892.92597388086,419345.1648650229,1094.4014908745862,1745.3476734930264
24.305555555555557,297.4555555555555,126611.32998236599,229086.2466276601,420602.7421653807,1101.7762044071235,1745.625317193153
26.111111111111114,299.26111111111106,135050.51278879153,231285.03462789694,421858.68283368624,1109.1234309269507,1745.9373741025886
27.91666666666667,301.06666666666666,143922.0180181174,233489.35308730107,423112.8264354265,1116.443664067847,1746.282481654623
29.72222222222223,302.8722222222222,153240.67964935297,235699.2679276965,424365.01234250196,1123.737396768455,1746.65931093587
31.527777777777786,304.67777777777775,163021.54299366457,237914.8479863383,425615.0794790725,1131.0051216242773,1747.0665648373651
33.33333333333333,306.4833333333333,173279.86105525654,240136.1651281718,426862.8660515192,1138.247331247539,1747.502976220123
35.138888888888886,308.2888888888889,184031.09103514568,242363.29436461497,428108.20926232473,1145.4645186364194,1747.9673060938499
36.94444444444444,310.09444444444443,195290.8909975644,244596.3139794784,429350.945007592,1152.6571775552002,1748.458341807317
38.75,311.9,207075.11671856034,246835.30566267302,430590.9075578193,1159.825802926915,1748.9748952486411
40.55555555555556,313.7055555555555,219399.81873618564,249080.35465239847,431827.9292214575,1166.9708912401513,1749.5158010535051
42.361111111111114,315.51111111111106,232281.23962154207,251331.5498865635,433061.8399906479,1174.0929409717637,1750.0799148190524
44.16666666666667,317.31666666666666,245735.81148983794,253588.98416422354,434292.46716841846,1181.1924530273059,1750.6661113208977
45.97222222222223,319.1222222222222,259780.1537705492,255852.75431791117,435519.63497647527,1188.2699312011634,1751.2732827303844
47.777777777777786,320.92777777777775,274431.07125577144,258122.9613977794,436743.1641425656,1195.3258826584506,1751.9003368288513
49.58333333333333,322.7333333333333,289705.5524458724,260399.71086857328,437962.87146622513,1202.360818440919,1752.5461952152993
51.388888888888886,324.5388888888889,305620.76821167365,262683.11282052944,439178.5693615253,1209.3752539992795,1753.2097915034178
53.19444444444446,326.34444444444443,322194.07079254364,264973.2821953985,440390.06537523784,1216.36970975457,1753.890069503491
55.0,328.15,339442.9931500776,267270.33902890893,441597.1616785938,1223.344711691398,1754.585981384175
56.80555555555557,329.9555555555555,357385.2486973405,269574.40871111077,442799.6545305636,1230.3007919861818,1755.2964858086077
58.611111111111114,331.76111111111106,376038.731424131,271885.6222661862,443997.33371030673,1237.2384896738058,1756.0205460386892
60.41666666666666,333.5666666666666,395421.51643930195,274204.11665347504,445189.98191611073,1244.1583513564356,1756.7571280006914
62.22222222222223,335.3722222222222,415551.86095181556,276530.035091658,446377.37412780744,1251.0609319586522,1757.5051983046167
64.02777777777777,337.17777777777775,436448.20571312285,278863.5274082331,447559.2769292394,1257.9467955334947,1758.2637222088586
65.83333333333334,338.98333333333335,458129.17694436805,281204.75041668233,448735.4477869309,1264.8165161245372,1759.0316615208162
67.63888888888889,340.7888888888889,480613.58877317497,283553.8683239877,449905.63428060414,1271.6706786896625,1759.8079724230092
69.44444444444446,342.59444444444443,503920.44620607863,285911.0531714582,451069.5732806357,1278.5098800929177,1760.591603213094
71.25,344.4,528068.9486642648,288276.4853122134,452226.9900669114,1285.3347301715792,1761.3814919448023
73.05555555555557,346.2055555555555,553078.4941121408,290650.3539290427,453377.59738281753,1292.1458528864189,1762.1765639553007
74.86111111111111,348.01111111111106,578968.6838103299,293032.85759686097,454521.0944173025,1298.9438875642031,1762.9757292627357
76.66666666666666,349.8166666666666,605759.3277270907,295424.2048945031,455657.1657069963,1305.7294902426322,1763.7778798157226
78.47222222222223,351.6222222222222,633470.4506449305,297824.6150712273,456785.47994932777,1312.5033351292425,1764.5818865742601
80.27777777777777,353.42777777777775,662122.2990022859,300234.3187740295,457905.68871633965,1319.2661161874064,1765.38659639892
82.08333333333334,355.23333333333335,691735.348513716,302653.5588426978,459017.4250575028,1326.0185488643763,1766.1908287221358
83.88888888888889,357.0388888888889,722330.3126161032,305082.5911805304,460120.3019781972,1332.7613719784333,1766.993371971898
85.69444444444446,358.84444444444443,753928.1517929352,307521.6857097662,461213.9107786337,1339.495349784731,1767.7929797140748
87.5,360.65,786550.083833981,309971.1274221374,462297.8192357984,1346.2212742423155,1768.5883664748437
89.30555555555557,362.4555555555555,820217.5950935904,312431.2175365192,463371.56960842013,1352.939967508288,1769.3782031991338
91.11111111111111,364.26111111111106,854952.4528176162,314902.27477752307,464434.6764419594,1359.6522846891264,1770.1611122944541
92.91666666666666,366.0666666666666,890776.7186165825,317384.6367910855,465486.6241470599,1366.3591168840592,1770.9356622017824
94.72222222222223,367.8722222222222,927712.7631715852,319878.6617157465,466526.86432072264,1373.0613945611315,1771.7003614260705
96.52777777777777,369.67777777777775,965783.282269248,322384.7299314493,467554.81277448277,1379.760091313534,1772.4536519481112
98.33333333333334,371.48333333333335,1005011.314273695,324903.2460114777,468569.8462279509,1386.456228052078,1773.1939019265624
100.13888888888889,373.2888888888889,1045420.2591564278,327434.6409077071,469571.2986189838,1393.1508776997157,1773.9193975834787
101.94444444444446,375.09444444444443,1087033.899220262,329979.37440487294,470558.45697322756,1399.8451704662339,1774.6283341480296
103.75,376.9,1129876.4216707712,332537.93788629957,471530.5567654596,1406.5402997960575,1775.318805710518
