T_C,T_K,P_Pa,h_liq_Jkg,h_vap_Jkg,s_liq_JkgK,s_vap_JkgK
2.6388888888888857,275.7888888888889,238395.1959024775,203496.0068270694,385988.2719809322,1012.6863329108298,1674.3963310514223
4.444444444444443,277.59444444444443,254292.58722364905,205895.15672684246,387216.855311288,1021.3104698225787,1674.4996896116431
6.25,279.4,270992.53717689,208301.96711027104,388439.6796166748,1029.9036438386313,1674.6341825158102
8.055555555555557,281.2055555555555,288521.5412265865,210716.6373374599,389656.4545148166,1038.4668634923414,1674.797880579964
9.861111111111114,283.01111111111106,306906.447302771,213139.37529310703,390866.8817607474,1047.0011454655369,1674.9888798335487
11.666666666666671,284.81666666666666,326174.4527525257,215570.3976737847,392070.65453642816,1055.5075153164757,1675.2052982036312
13.472222222222229,286.6222222222222,346353.10182476667,218009.93021337214,393267.4566909084,1063.9870079616064,1675.4452721490102
15.277777777777786,288.42777777777775,367470.2837423629,220458.20785689243,394456.9619125325,1072.4406679553947,1675.7069531801803
17.08333333333333,290.2333333333333,389554.2314231121,222915.47489741573,395638.8328065721,1080.8695496256903,1675.9885041765913
18.888888888888886,292.0388888888889,412633.52091792045,225381.9850945693,396812.71984333446,1089.274717132897,1676.2880953887932
20.694444444444443,293.84444444444443,436737.07163971016,227858.0017963792,397978.2601349357,1097.6572445289935,1676.603899995609
22.5,295.65,461894.14745899616,230343.79808855793,399135.07599559485,1106.0182158973082,1676.9340890819415
24.305555555555557,297.4555555555555,488134.3587409351,232839.6569969567,400282.7732426405,1114.3587256557244,1677.2768259176314
26.111111111111114,299.26111111111106,515487.66539360426,235345.87176969703,401420.9392050227,1122.6798791052088,1677.630259456048
27.91666666666667,301.06666666666666,543984.3809885094,237862.74626563396,402549.14042355435,1130.9827933023878,1677.9925170333013
29.72222222222223,302.8722222222222,573655.1780030045,240390.5954753774,403666.92005135707,1139.2685983301417,1678.3616963303316
31.527777777777786,304.67777777777775,604531.0942223644,242929.74620031443,404773.79499135254,1147.5384390344816,1678.7358567505898
33.33333333333333,306.4833333333333,636643.5403293661,245480.53791414236,405869.2528357866,1155.7934772898832,1679.1130104509384
35.138888888888886,308.2888888888889,670024.3087046817,248043.32383055802,406952.7486954162,1164.0348948498108,1679.491113325888
